_id,全国地方公共団体コード,ID,名称,名称_カナ,名称_英字,所在地_全国地方公共団体コード,町字ID,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,標高,電話番号,内線番号,連絡先メールアドレス,連絡先FormURL,連絡先備考（その他、SNSなど）,郵便番号,市区町村コード,地方公共団体名,災害種別_洪水,災害種別_崖崩れ、土石流及び地滑り,災害種別_高潮,災害種別_地震,災害種別_津波,災害種別_大規模な火事,災害種別_内水氾濫,災害種別_火山現象,指定避難所との重複,想定収容人数,対象となる町会・自治会,URL,画像,画像_ライセンス,備考
2889,172014,AA0000001648,大和町防災拠点広場（指定避難場所）,ダイワマチボウサイキョテンヒロバ（シテイヒナンバショ）,"",172014,"",金沢市大和町1-1,石川県,金沢市,"","","",36.56986,136.638958,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2890,172014,AA0000001649,中央市民体育館（指定避難場所）,チュウオウシミンタイイクカン（シテイヒナンバショ）,"",172014,"",金沢市長町3-3-3,石川県,金沢市,"","","",36.566616,136.645578,13.9,076-260-4554,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,1748人,"","","","",洪水時２階以上使用可
2891,172014,AA0000001650,長土塀公民館（指定避難場所）,ナガドヘイコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市長町3-3-3,石川県,金沢市,"","","",36.567145,136.645886,"",076-265-7496,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,138人,"","","","",洪水時２階以上使用可
2892,172014,AA0000001651,金沢城公園（指定避難場所）,カナザワジョウコウエン（シテイヒナンバショ）,"",172014,"",金沢市丸の内1-1,石川県,金沢市,"","","",36.565847,136.660637,"",076-234-3800,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2893,172014,AA0000001652,松ヶ枝緑地（指定避難場所）,マツガエリョクチ（シテイヒナンバショ）,"",172014,"",金沢市高岡町188-2,石川県,金沢市,"","","",36.56952,136.652917,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2894,172014,AA0000001653,松ヶ枝公民館（指定避難場所）,マツガエコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市高岡町7-23,石川県,金沢市,"","","",36.569886,136.652842,15.4,076-221-6005,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,153人,"","","","",""
2895,172014,AA0000001654,長町緑地（指定避難場所）,ナガマチリョクチ（シテイヒナンバショ）,"",172014,"",金沢市長町2-52,石川県,金沢市,"","","",36.562781,136.650017,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2896,172014,AA0000001655,中央公民館長町館（指定避難場所）,チュウオウコウミンカンナガマチカン（シテイヒナンバショ）,"",172014,"",金沢市長町2-2-43,石川県,金沢市,"","","",36.563203,136.650074,16.7,076-220-2460,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,911人,"","","","",洪水時２階以上使用可
2897,172014,AA0000001656,長町公民館（指定避難場所）,ナガマチコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市長町2-2-16,石川県,金沢市,"","","",36.563425,136.649214,16.6,076-231-5730,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,148人,"","","","",洪水時２階以上使用可
2898,172014,AA0000001657,中央小学校（指定避難場所）,チュウオウショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市玉川町２番１号,石川県,金沢市,"","","",36.570202,136.650725,"",076-262-8560,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,3499人,"","","","",洪水時２階以上使用可
2899,172014,AA0000001658,天神町緑地（指定避難場所）,テンジンマチリョクチ（シテイヒナンバショ）,"",172014,"",金沢市天神町2-617-1,石川県,金沢市,"","","",36.560006,136.674213,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2900,172014,AA0000001659,天神しらうめ公園（指定避難場所）,テンジンシラウメコウエン（シテイヒナンバショ）,"",172014,"",金沢市天神町1-586,石川県,金沢市,"","","",36.558391,136.67731,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2901,172014,AA0000001660,田井町第１児童公園（指定避難場所）,タイマチダイ１ジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市田井町273,石川県,金沢市,"","","",36.560545,136.679192,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2902,172014,AA0000001661,味噌蔵町公民館（指定避難場所）,ミソグラチョウコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市兼六元町7-19,石川県,金沢市,"","","",36.56648,136.665274,20.4,076-221-2573,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,150人,"","","","",洪水時２階以上使用可
2903,172014,AA0000001662,兼六中学校（指定避難場所）,ケンロクチュウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市田井町12-12,石川県,金沢市,"","","",36.559645,136.680268,23.4,076-263-2458,"","","","","",172014,石川県金沢市,"",1,"",1,1,"","","",1,3262人,"","","","",""
2904,172014,AA0000001663,長町中学校芳斉分校（指定避難場所）,ナガマチチュウガッコウホウサイブンコウ（シテイヒナンバショ）,"",172014,"",金沢市小将町1-15,石川県,金沢市,"","","",36.564487,136.664343,24.9,076-222-7575,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,"","","","","",""
2905,172014,AA0000001664,兼六小学校（指定避難場所）,ケンロクショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市兼六元町7-15,石川県,金沢市,"","","",36.565889,136.666004,20.2,076-231-7279,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,2180人,"","","","",洪水時２階以上使用可
2906,172014,AA0000001665,常盤町緑地（指定避難場所）,トキワマチリョクチ（シテイヒナンバショ）,"",172014,"",金沢市東御影町163-1,石川県,金沢市,"","","",36.567749,136.673666,"","","","","","","",172014,石川県金沢市,"","","",1,1,"","","","","","","","","",""
2907,172014,AA0000001666,睦が丘公園（指定避難場所）,ムツミガオカコウエン（シテイヒナンバショ）,"",172014,"",金沢市鈴見台4-174,石川県,金沢市,"","","",36.564035,136.689738,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2908,172014,AA0000001667,郡家山公園（指定避難場所）,グンケヤマコウエン（シテイヒナンバショ）,"",172014,"",金沢市鈴見町郡家山1000,石川県,金沢市,"","","",36.55978,136.685852,"","","","","","","",172014,石川県金沢市,"","","",1,1,"","","","","","","","","",""
2909,172014,AA0000001668,鈴見しょうぶ公園（指定避難場所）,スズミショウブコウエン（シテイヒナンバショ）,"",172014,"",金沢市もりの里3-1000,石川県,金沢市,"","","",36.559722,136.683864,"","","","","","","",172014,石川県金沢市,"","","",1,1,"","","","","","","","","",""
2910,172014,AA0000001669,鈴見児童公園（指定避難場所）,スズミジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市鈴見台2-356,石川県,金沢市,"","","",36.56215,136.686935,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2911,172014,AA0000001670,鈴見台第２児童公園（指定避難場所）,スズミダイダイ２ジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市鈴見台4-43,石川県,金沢市,"","","",36.564061,136.684213,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2912,172014,AA0000001671,材木公民館（指定避難場所）,ザイモクコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市材木町13-11,石川県,金沢市,"","","",36.566961,136.667532,17,076-231-3689,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,96人,"","","","",洪水時２階以上使用可
2913,172014,AA0000001672,菊川町公民館（指定避難場所）,キクガワマチコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市菊川2-3-3,石川県,金沢市,"","","",36.551374,136.659961,25.5,076-261-1769,"","","","","",172014,石川県金沢市,"",1,"",1,1,"","","",1,129人,"","","","",""
2914,172014,AA0000001673,城南中学校（指定避難場所）,ジョウナンチュウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市城南1-24-1,石川県,金沢市,"","","",36.543675,136.674374,34.9,076-221-6979,"","","","","",172014,石川県金沢市,"",1,"",1,1,"","","",1,2598人,"","","","",""
2915,172014,AA0000001674,いしかわ四高記念公園（指定避難場所）,イシカワシコウキネンコウエン（シテイヒナンバショ）,"",172014,"",金沢市広坂2丁目,石川県,金沢市,"","","",36.5631,136.655513,"",076-262-5464,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2916,172014,AA0000001675,本多の森公園（指定避難場所）,ホンダノモリコウエン（シテイヒナンバショ）,"",172014,"",金沢市出羽町,石川県,金沢市,"","","",36.559386,136.662283,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2917,172014,AA0000001676,本多公園（指定避難場所）,ホンダコウエン（シテイヒナンバショ）,"",172014,"",金沢市本多町3-51-1,石川県,金沢市,"","","",36.559162,136.660717,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2918,172014,AA0000001677,新竪町公民館（指定避難場所）,シンタテマチコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市鱗町62,石川県,金沢市,"","","",36.555979,136.656861,22.7,076-231-0258,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,170人,"","","","",洪水時２階以上使用可
2919,172014,AA0000001678,遊学館高等学校（指定避難場所）,ユウガクカンコウトウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市本多町2-2-3,石川県,金沢市,"","","",36.55549,136.660706,"",076-262-8484,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,214人,"","","","",洪水時２階以上使用可
2920,172014,AA0000001679,県立工業高等学校（指定避難場所）,ケンリツコウギョウコウトウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市本多町2-3-6,石川県,金沢市,"","","",36.556175,136.662596,"",076-261-7156,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,1125人,"","","","",""
2921,172014,AA0000001680,旧新竪町小学校（指定避難場所）,キュウシンタテマチショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市新竪町3-25,石川県,金沢市,"","","",36.555697,136.657037,23.2,076-262-2355,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,1796人,"","","","",洪水時２階以上使用可
2922,172014,AA0000001681,泉野出町第３児童公園（指定避難場所）,イズミノデマチダイ３ジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市泉野出町4-1533,石川県,金沢市,"","","",36.535774,136.652192,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2923,172014,AA0000001682,平和町第１児童公園（指定避難場所）,ヘイワチョウダイ１ジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市平和町3-419,石川県,金沢市,"","","",36.538946,136.662184,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2924,172014,AA0000001683,長坂台児童公園（指定避難場所）,ナガサカダイジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市長坂台136,石川県,金沢市,"","","",36.532424,136.652659,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2925,172014,AA0000001684,長坂みはらし公園（指定避難場所）,ナガサカミハラシコウエン（シテイヒナンバショ）,"",172014,"",金沢市長坂3-1521,石川県,金沢市,"","","",36.535058,136.656216,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2926,172014,AA0000001685,金沢大学人間社会学域学校教育学類附属高等学校（指定避難場所）,カナザワダイガクニンゲンシャカイガクイキガッコウキョウイクガクルイフゾクコウトウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市平和町1-1-15,石川県,金沢市,"","","",36.538935,136.664171,"",076-226-2154,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,364人,"","","","",""
2927,172014,AA0000001686,金沢大学人間社会学域学校教育学類附属中学校（指定避難場所）,カナザワダイガクニンゲンシャカイガクイキガッコウキョウイクガクルイフゾクチュウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市平和町1-1-15,石川県,金沢市,"","","",36.53798,136.665453,"",076-226-2121,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,749人,"","","","",""
2928,172014,AA0000001687,金沢大学人間社会学域学校教育学類附属小学校（指定避難場所）,カナザワダイガクニンゲンシャカイガクイキガッコウキョウイクガクルイフゾクショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市平和町1-1-15,石川県,金沢市,"","","",36.536717,136.665861,"",076-226-2111,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,390人,"","","","",""
2929,172014,AA0000001688,長坂台小学校（指定避難場所）,ナガサカダイショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市長坂3-14-1,石川県,金沢市,"","","",36.535006,136.657517,58.4,076-243-7561,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,2376人,"","","","",""
2930,172014,AA0000001689,泉野出町第２児童公園（指定避難場所）,イズミノデマチダイ２ジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市泉野出町1-2107,石川県,金沢市,"","","",36.539403,136.656189,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2931,172014,AA0000001690,泉野出町第１公園（指定避難場所）,イズミノデマチダイ１コウエン（シテイヒナンバショ）,"",172014,"",金沢市泉野出町2-1601,石川県,金沢市,"","","",36.537515,136.650876,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2932,172014,AA0000001691,城南市民体育館（指定避難場所）,ジョウナンシミンタイイクカン（シテイヒナンバショ）,"",172014,"",金沢市若草町1-60,石川県,金沢市,"","","",36.54435,136.656784,48,076-244-1843,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,331人,"","","","",""
2933,172014,AA0000001692,金沢市総合体育館（指定避難場所）,カナザワシソウゴウタイイクカン（シテイヒナンバショ）,"",172014,"",金沢市泉野出町3-8-1,石川県,金沢市,"","","",36.539959,136.650192,40.7,076-247-0088,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,4287人,"","","","",""
2934,172014,AA0000001693,金沢二水高等学校（指定避難場所）,カナザワニスイコウトウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市緑が丘20-15,石川県,金沢市,"","","",36.541333,136.658383,"",076-241-3167,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,665人,"","","","",""
2935,172014,AA0000001694,金沢泉丘高等学校（指定避難場所）,カナザワイズミガオカコウトウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市泉野出町3-10-10,石川県,金沢市,"","","",36.538192,136.648872,"",076-241-6117,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,955人,"","","","",""
2936,172014,AA0000001695,泉野小学校（指定避難場所）,イズミノショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市緑が丘4-64,石川県,金沢市,"","","",36.542372,136.654113,46,076-241-0615,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,2599人,"","","","",""
2937,172014,AA0000001696,西大桑町児童公園（指定避難場所）,ニシオオクワマチジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市西大桑町715,石川県,金沢市,"","","",36.540234,136.670952,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2938,172014,AA0000001697,平和町公園（指定避難場所）,ヘイワマチコウエン（シテイヒナンバショ）,"",172014,"",金沢市平和町2-164,石川県,金沢市,"","","",36.541191,136.665351,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2939,172014,AA0000001698,つつじが丘児童公園（指定避難場所）,ツツジガオカジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市つつじが丘202,石川県,金沢市,"","","",36.527743,136.678934,"","","","","","","",172014,石川県金沢市,"","","",1,1,"","","","","","","","","",""
2940,172014,AA0000001699,万寿苑（指定避難場所）,マンジュエン（シテイヒナンバショ）,"",172014,"",金沢市大桑町ヤ1-4,石川県,金沢市,"","","",36.52532,136.677185,131.1,076-244-6745,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,515人,"","","","",""
2941,172014,AA0000001700,城南公民館（指定避難場所）,ジョウナンコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市若草町22-12,石川県,金沢市,"","","",36.54176,136.661173,52,076-247-7041,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,329人,"","","","",""
2942,172014,AA0000001701,野田中学校（指定避難場所）,ノダチュウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市若草町1-23,石川県,金沢市,"","","",36.544536,136.657948,47.5,076-241-5191,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,3776人,"","","","",""
2943,172014,AA0000001702,十一屋小学校（指定避難場所）,ジュウイチヤショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市十一屋町3-45,石川県,金沢市,"","","",36.545327,136.660911,47.5,076-241-7348,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,2616人,"","","","",""
2944,172014,AA0000001703,白菊町緑地（指定避難場所）,シラギクチョウリョクチ（シテイヒナンバショ）,"",172014,"",金沢市白菊町370-1,石川県,金沢市,"","","",36.56001,136.646552,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2945,172014,AA0000001704,神田町児童公園（指定避難場所）,カンダマチジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市神田1-271,石川県,金沢市,"","","",36.562232,136.637403,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2946,172014,AA0000001705,神泉児童公園（指定避難場所）,シンセンジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市神田2-27,石川県,金沢市,"","","",36.55959,136.635442,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2947,172014,AA0000001706,中村町児童公園（指定避難場所）,ナカムラマチジドウコウエン（シテイヒナンバショ）,"",172014,"",金沢市中村町281,石川県,金沢市,"","","",36.561333,136.644098,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2948,172014,AA0000001707,中村町公民館（指定避難場所）,ナカムラマチコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市中村町10-35,石川県,金沢市,"","","",36.559456,136.641941,14.1,076-247-4447,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,128人,"","","","",""
2949,172014,AA0000001708,中村町小学校（指定避難場所）,ナカムラマチショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市中村町26-12,石川県,金沢市,"","","",36.560838,136.641925,14.5,076-241-0716,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,2174人,"","","","",洪水時２階以上使用可
2950,172014,AA0000001709,弥生さくら公園（指定避難場所）,ヤヨイサクラコウエン（シテイヒナンバショ）,"",172014,"",金沢市弥生1-753-2,石川県,金沢市,"","","",36.548927,136.644537,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2951,172014,AA0000001710,弥生公民館（指定避難場所）,ヤヨイコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市弥生1-29-13,石川県,金沢市,"","","",36.549388,136.644677,27,076-241-1329,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,130人,"","","","",""
2952,172014,AA0000001711,泉中学校（指定避難場所）,イズミチュウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市弥生1-26-1,石川県,金沢市,"","","",36.54944004,136.6462487,31,076-242-2411,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,3018人,"","","","",""
2953,172014,AA0000001712,野町公民館（指定避難場所）,ノマチコウミンカン（シテイヒナンバショ）,"",172014,"",金沢市野町3-11-1,石川県,金沢市,"","","",36.55263572,136.6476828,"",076-241-5971,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,139人,"","","","",""
2954,172014,AA0000001713,金沢中央高等学校（指定避難場所）,カナザワチュウオウコウトウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市泉本町6-105,石川県,金沢市,"","","",36.554034,136.639015,"",076-243-2166,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,691人,"","","","",洪水時２階以上使用可
2955,172014,AA0000001714,泉小学校（指定避難場所）,イズミショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市弥生1-26-1,石川県,金沢市,"","","",36.54916854,136.6452616,31.7,076-241-8318,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,2791人,"","","","",""
2956,172014,AA0000001715,長土塀青少年交流センター（指定避難場所）,ナガドヘイセイショウネンコウリュウセンター（シテイヒナンバショ）,"",172014,"",金沢市長町3-3-3,石川県,金沢市,"","","",36.56705049,136.645264,"",076-220-2102,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,365人,"","","","",洪水時２階以上使用可
2957,172014,AA0000001716,いしかわ子ども交流センター（指定避難場所）,イシカワコドモコウリュウセンター（シテイヒナンバショ）,"",172014,"",金沢市法島町11-8,石川県,金沢市,"","","",36.545958,136.663605,"",076-243-6501,"","","","","",172014,石川県金沢市,"",1,"",1,1,"","","",1,58人,"","","","",""
2958,172014,AA0000001717,諸江町上丁ゆうあい公園（指定避難場所）,モロエマチカミチョウユウアイコウエン（シテイヒナンバショ）,"",172014,"",金沢市諸江町上丁524-1,石川県,金沢市,"","","",36.594143,136.648023,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2959,172014,AA0000001718,田上さくらぶち公園（指定避難場所）,タガミサクラブチコウエン（シテイヒナンバショ）,"",172014,"",金沢市田上さくら1-100,石川県,金沢市,"","","",36.5423676,136.6899957,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2960,172014,AA0000001719,田上郷公園（指定避難場所）,タガミサトコウエン（シテイヒナンバショ）,"",172014,"",金沢市田上の里1-195,石川県,金沢市,"","","",36.544234,136.693928,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2961,172014,AA0000001720,田上本町高嶋公園（指定避難場所）,タガミホンマチタカシマコウエン（シテイヒナンバショ）,"",172014,"",金沢市田上本町3-52-1,石川県,金沢市,"","","",36.5378,136.696694,"","","","","","","",172014,石川県金沢市,1,1,"",1,1,"","","","","","","","","",""
2962,172014,AA0000001721,金沢工業大学天池自然学苑体育館（指定避難場所）,カナザワコウギョウダイガクアマイケシゼンガクエンタイイクカン（シテイヒナンバショ）,"",172014,"",金沢市天池町3,石川県,金沢市,"","","",36.50285,136.695739,"",076-229-1676,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,657人,"","","","",""
2963,172014,AA0000001722,四十万きずな広場（指定避難場所）,シジマキズナヒロバ（シテイヒナンバショ）,"",172014,"",金沢市四十万町北チ54-3,石川県,金沢市,"","","",36.507023,136.62373,"","","","","","","",172014,石川県金沢市,"","","",1,1,"","","","","","","","","",""
2964,172014,AA0000001723,田上桜の道公園（指定避難場所）,タノウエサクラノミチコウエン（シテイヒナンバショ）,"",172014,"",金沢市田上さくら3-111,石川県,金沢市,"","","",36.54753092,136.688641,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2965,172014,AA0000001724,金沢学院大学（指定避難場所）,カナザワガクインダイガク（シテイヒナンバショ）,"",172014,"",金沢市末町10,石川県,金沢市,"","","",36.516559,136.6965,"",076-229-1181,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,340人,"","","","",""
2966,172014,AA0000001725,北陸学院大学（指定避難場所）,ホクリクガクインダイガク（シテイヒナンバショ）,"",172014,"",金沢市三小牛町イ11,石川県,金沢市,"","","",36.518109,136.67056,"",076-280-3850,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,413人,"","","","",""
2967,172014,AA0000001726,北陸学院小学校（指定避難場所）,ホクリクガクインショウガッコウ（シテイヒナンバショ）,"",172014,"",金沢市三小牛町イ11,石川県,金沢市,"","","",36.517617,136.671891,"",076-280-3860,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,196人,"","","","",""
2968,172014,AA0000001727,金沢星稜大学（指定避難場所）,カナザワセイリョウダイガク（シテイヒナンバショ）,"",172014,"",金沢市御所町丑10-1,石川県,金沢市,"","","",36.583939,136.68156,"",076-253-3924,"","","","","",172014,石川県金沢市,"","","",1,1,"","","",1,1396人,"","","","",""
2969,172014,AA0000001728,北陸大学（指定避難場所）,ホクリクダイガク（シテイヒナンバショ）,"",172014,"",金沢市太陽が丘1-1,石川県,金沢市,"","","",36.525431,136.70751,"",076-229-1161,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,1253人,"","","","",""
2970,172014,AA0000001729,金沢大学角間キャンパス（指定避難場所）,カナザワダイガクカクマキャンパス（シテイヒナンバショ）,"",172014,"",金沢市角間町,石川県,金沢市,"","","",36.545988,136.708733,"",076-264-5111,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,1617人,"","","","",""
2971,172014,AA0000001730,金沢大学鶴間キャンパス（指定避難場所）,カナザワダイガクツルマキャンパス（シテイヒナンバショ）,"",172014,"",金沢市小立野5-11-30,石川県,金沢市,"","","",36.55481807,136.6772604,"",076-265-2100,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,382人,"","","","",""
2972,172014,AA0000001731,三池はすの里公園（指定避難場所）,ミイケハスノサトコウエン（シテイヒナンバショ）,"",172014,"",金沢市三池栄町346,石川県,金沢市,"","","",36.597369,136.668946,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2973,172014,AA0000001732,三池はすのみ公園（指定避難場所）,ミイケハスノミコウエン（シテイヒナンバショ）,"",172014,"",金沢市三池栄町201,石川県,金沢市,"","","",36.596229,136.672819,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2974,172014,AA0000001733,戸板東公園（指定避難場所）,トイタヒガシコウエン（シテイヒナンバショ）,"",172014,"",金沢市戸板4-19,石川県,金沢市,"","","",36.581487,136.625515,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2975,172014,AA0000001734,金沢海みらい図書館（指定避難場所）,カナザワウミミライトショカン（シテイヒナンバショ）,"",172014,"",金沢市寺中町イ1-1,石川県,金沢市,"","","",36.594339,136.604294,2.8,076-266-2011,"","","","","",172014,石川県金沢市,1,1,"",1,1,"","","",1,264人,"","","","",洪水時２階以上使用可
2976,172014,AA0000001735,石川県青少年総合研修センター（指定避難場所）,イシカワケンセイショウネンソウゴウケンシュウセンター（シテイヒナンバショ）,"",172014,"",金沢市常盤町２１２-１,石川県,金沢市,"","","",36.56553,136.676434,"",076-252-0666,"","","","","",172014,石川県金沢市,1,"","",1,1,"","","",1,175人,"","","","",""
2977,172014,AA0000001736,金市やすらぎ公園（指定避難場所）,カナイチヤスラギコウエン（シテイヒナンバショ）,"",172014,"",金沢市金市町ニ12-1,石川県,金沢市,"","","",36.610597,136.681584,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2978,172014,AA0000001737,千木日吉の森公園（指定避難場所）,セギヒヨシノモリコウエン（シテイヒナンバショ）,"",172014,"",金沢市千木町カ66,石川県,金沢市,"","","",36.610826,136.667556,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
2979,172014,AA0000001738,鞍月セントラルパーク（指定避難場所）,クラツキセントラルパーク（シテイヒナンバショ）,"",172014,"",金沢市鞍月1-8,石川県,金沢市,"","","",36.592514,136.624893,"","","","","","","",172014,石川県金沢市,"",1,"",1,1,"","","","","","","","","",""
